id,area,name,width,height
7c92c63b-2786-4600-9108-62cea2806345,Queens,"Grand Ave @ LIE",352,240
bb362cd8-057b-4538-bdee-cf846a725ea0,Manhattan,"Dyer Ave @ W 40 St",352,240
fbaafcae-6f48-46ab-b6c7-b8919bcd5986,Brooklyn,"Flatbush Ave @ Kings Hwy",352,240
513234e1-ea04-47bc-b607-c6ff1bb6a18d,Queens,"C5-LIE-29-WB_at_220th_St-Ex29",720,480
2f433a28-9a3f-4202-9b3b-a1dc7c6d1b1f,Staten Island,"C3-WSE-11-SB_at_Edwrd_Crry_Ave-Ex9",1920,1080
5e0c441b-7587-494c-aade-6fea9efc1c73,Manhattan,"Malcolm X Blvd/Lenox Ave @ 110 St/CPN",352,240
c0f05969-abc6-4fa6-b317-3e6ba03e989a,Manhattan,"Dyer Ave @ W 41 St",352,240
c2b6f1ab-8baa-4384-9dc9-5bd2e374701e,Manhattan,"FDR Dr @ 155 Street",352,240
5507fab3-3430-4747-a9ab-ed9f7b5ba959,Queens,"Queens Blvd @ Jackson Ave",352,240
11ab327a-184e-4630-b510-485d18e4a896,Brooklyn,"6 Ave @ 65 St - Ent EB BQE/Gowanus",352,240
769a2e94-5bbc-4a03-86a7-39d3a70213f7,Manhattan,"Broadway @ 96 St",352,240
857e40b2-566a-4917-bc08-47920babf3f9,Queens,"Rockaway Blvd @ Van Wyck Expy E S/R",352,240
54b2e31f-d9d7-43bd-b86f-3b15f4881ae8,Staten Island,"C3-WSE-02-SB_at_Woodrow_Rd-Ex3",720,480
8c4595b4-b1cd-4707-8fe8-3178c4ca93d1,Staten Island,"Drumgoole Rd West @ Arthur Kill Rd  - ptz -141.58",352,240
c3169415-bb26-4cea-8a12-36afd3e37f18,Queens,"Cross Island Pkwy @ Braddock Ave ",352,240
d1363c77-e061-4414-be82-e6d749254859,Manhattan,"Madison Ave @ 42 St",352,240
d3503d31-e652-4618-9442-cf613600ea0b,Queens,"C5-GCP-07-EB_at_Ditmars_Blvd-Ex9",720,480
a249b3ee-bde9-4d6d-9a18-9cd2108d2eb0,Manhattan,"Allen St @ Delancey St (B)",352,240
b5a78bda-3ca9-4ad4-bd03-4cee70baba2d,Manhattan,"5 Ave @ 59 St",352,240
85837859-3e5d-4e1b-8740-1c2ea3ed5662,Manhattan,"Broome St and Lafayette St",352,240
d23ec5fd-f956-4283-975a-623514b001a3,Bronx,"C1-CBE-05_S_SB_at_Walton_Ave-Ex2A",720,480
b7e5959c-1fc5-4fd2-a73e-426127b587b1,Manhattan,"Park Ave @ 86 St",352,240
33aa3bec-8143-421c-a0f7-866a2feaa352,Manhattan,"QBB SOR @ W Channel",352,240
c6d82dbd-1c49-478f-819f-a38c1826b628,Manhattan,"Canal St @ 6 Ave ",352,240
9750737e-90f5-4681-9fef-a396f9992540,Queens,"Woodhaven Blvd @ Metropolitan Ave",352,240
5bb6d7d8-39ce-43b8-b539-376fbcf73927,Manhattan,"3 Ave @ 49 St",352,240
1eb66413-6761-4eb0-bc04-e2533bb74b42,Manhattan,"Madison Ave @ 49 St",352,240
b95471db-03ed-4fc3-9b91-561328029fd4,Manhattan,"Houston St @ Bowery St",352,240
45b87983-6659-4be7-a354-15d756664204,Brooklyn,"Wythe Ave @ Williamsburg st E",352,240
5b44d19e-de48-4941-b071-d2a4c08bd230,Manhattan,"2 Ave @ 58 St",352,240
c880d0c4-db84-44c2-9f00-62f21a83b5d0,Manhattan,"Broadway @ Columbus Circle",352,240
b963b25c-9fcf-4a12-b502-c57468510315,Manhattan,"QBB UL Entrance @ Thomson Ave",352,240
d4add2b5-0a3c-43dd-ad8f-edc72b9ab2e5,Brooklyn,"WBB-8 NIR Bklyn Anch./Kent Av",352,240
c5040f93-f4ec-4803-8370-8b931b0443e2,Manhattan,"FDR Dr @ 64 St",352,240
8ed1baa8-48ab-4ec7-9110-7b89162ce8c3,Staten Island,"Hylan Blvd @ West Fingerboard Rd & Sand Ln",352,240
3fa07801-69d7-4d21-a807-4156b1b6602a,Brooklyn,"Hamilton Ave @ Hamilton Pl @ 15 St (N SR)",352,240
4f806706-c888-4926-932c-f9f3f0255b60,Bronx,"New Eng Thru @ Bartow",352,240
418ae598-7cdd-48ff-8aea-97fc3d312407,Brooklyn,"Atlantic Ave @ Clinton ST",352,240
d8122408-7092-41ba-a9db-ef8847edeaef,Manhattan,"Broadway @ 43 St",352,240
c6d013c9-e69b-4824-8dad-b6580491d916,Manhattan,"Madison Ave @ E 43 St",352,240
5c258011-2fa1-4b50-96c9-738ec3cf678c,Queens,"C5-GCP-13-EB_at_72nd_Rd-Ex11",720,480
5c2b7782-2fb8-486f-89d2-0c16b6eac70c,Brooklyn,"BB-15 North Rdwy @ Manhattan Anchorage",352,240
64ed1f5d-ba90-4c12-afda-9a9c3e658efd,Brooklyn,"Ocean Pkwy @ Ave X",352,240
0e8def41-11e2-45de-a8f6-b746b805b7c5,Brooklyn,"BB-72 South Rdwy @ Front St",352,240
c89b62d1-35be-4bb8-b22b-a77c2583733c,Brooklyn,"Eastern Pkwy @ Utica Ave",352,240
14767de3-0b6f-4708-b63a-230f5883d932,Brooklyn,"BB-71 North Rdwy @ Front St  ",352,240
67a7ce68-80ad-46d3-930c-7cf200109be7,Staten Island,"Staten Island Expy @ Slosson Ave",352,240
500b7258-e2ec-4717-8f99-a5497e158ae6,Staten Island,"Outerbridge Crossing @ Tyrellan Ave",352,240
c90f122a-2ea4-4614-b434-3599bcb04a19,Bronx,"Hutchhinson River Pkwy @ Bruckner Expy",352,240
bcafb919-3f51-4caa-b964-d6888ed4cecf,Brooklyn,"BQE @ Atlantic Ave Exit - westbound",352,240
9eca011a-81b1-4e4a-b44a-4ee2bc8affff,Manhattan,"Queens Midtown Tunnel Exit @ 37 St",352,240
d892897d-5a64-4450-9502-2e91b3ce5eea,Manhattan,"QBB SOR @ Sutton Pl",320,240
c914c9ae-00b2-4b77-abb9-0a85f903e34e,Bronx,"East Gun Hill RD @ Allerton Ave",352,240
5e0a8966-79ae-4a7b-9561-aca2c37b22ff,Queens,"C5-LIE-28-EB_at_213th_St-Ex28",720,480
15f7a00b-5afb-4193-a5e4-dfe7710a5dfe,Manhattan,"3 AVE @ 34 ST",352,240
8385d983-6782-4219-8aab-98f26b224f9d,Manhattan,"1 st Camera South Bound BPU-148.55",352,240
2e5f0c0e-575d-4323-86ec-63e75acbf129,Manhattan,"QBB UL CM @ Roosevelt",352,240
c8d37f98-5b6f-4a93-bfc5-eadf4f91726a,Queens,"Beach Channel Dr @B 140 St",352,240
710191bf-5753-49f7-a524-d0db75526600,Staten Island,"Morningstar Rd @ Walker St",352,240
36d22d6d-bffd-4466-8a9c-9c78a1bb9021,Staten Island,"Victory Blvd @ Bay St",352,240
5f1847a6-f7fa-4663-afb8-bcbcb93f0c69,Brooklyn,"C2-BQE-12-WB_at_Furmn_St_LL-Ex28A",720,480
0360205b-183b-4dd3-a01f-e7f0deb5ff1f,Queens,"Shore Front Pkwy @ Beach 108 St",352,240
c941aa1a-ebde-4589-9669-eaf67279dfab,Staten Island,"Drumgoole Rd W @ Arden Ave - quad - ptz - 141.10",352,240
0952329e-6b6f-4286-b5e3-b682eae94e52,Manhattan,"Broadway @ Chambers St",352,240
c1b36d36-ce3d-43e3-af83-0cb29bd67e10,Brooklyn,"Boerum Pl @ Fulton St & Joralemon St",352,240
5352e130-4668-4be5-a7b9-9e1ce4ea6d4c,Manhattan,"3 Ave @ 42 St",352,240
c217a64e-95c3-4442-96d1-7a6c177615d7,Manhattan,"CPW @ 110 St",352,240
77794e28-5ee9-4fdd-8c14-2615c46d8a40,Queens,"BQE @ BROADWAY (37 Ave)",352,240
54e7c710-bdef-411d-801a-806060a418f6,Staten Island,"Father Capodanno Blvd @ 2000 FT N of Seaview Ave",352,240
6ab24015-2446-4410-b7a4-d8dd13ed2f8b,Queens,"LIE @ College Point Blvd",352,240
84a2c36a-ef84-41b6-a4eb-3c3a2bf3bf10,Brooklyn,"Stillwell Ave @ Surf Ave",352,240
426d2789-3f58-4c5b-9db6-1647db7c4b5a,Brooklyn,"Belt Pkwy @ Erskine St",352,240
ca545979-d0c1-4735-88d6-61b6311bb6bc,Manhattan,"Henry Hudson Pkwy @ 125 St",352,240
444aa32f-8102-4ca6-a7f8-5c9fd8fd5571,Manhattan,"Houston St @ Christies St",352,240
5e621a58-dade-4b9a-aef8-24b3038455a4,Queens,"Long Island Expy @ Greenpoint Ave",352,240
5f4bef40-ddee-41fa-a623-6388d561f416,Brooklyn,"C2-PE-01-Cntr_at_Caton_Ave-Ex6",1920,1080
5ec4ce2f-d86d-4899-b464-436fdcde72eb,Staten Island,"C3-SIE-09-EB_at_ Manor_Rd",720,480
99bd1846-c0e4-4689-b077-63d2525bf1aa,Manhattan,"Amsterdam Ave @ W 180 st ",352,240
c34ca47e-e375-4b9f-a8d7-f9737566b783,Manhattan,"6 Ave @ 42 St",352,240
5f9ef54f-f3ac-4ce9-ad39-2e483467867a,Manhattan,"WBB - 5 NOR-5 @ Delancey St North/FDR",352,240
3f04a686-f97c-4187-8968-cb09265e08ff,Manhattan,"Central Park @ 72nd St Post 37",352,240
8d7e94a5-7a81-4e92-8171-9f6c0f0ca7bf,Manhattan,"FDR @ E 53 St",352,240
dd80055d-ae29-469e-bce5-bf62228a3178,Manhattan,"WBB - 16 SOR-4 @ Kent Ave South",352,240
2589c0d6-c389-4861-b812-4ae68f560eba,Manhattan,"46 St Bet. 5 Ave & Madison Ave",352,240
15fca74d-c3e9-42ee-8f32-5b708ef36477,Bronx,"Hutchhinson River Pkwy @ Westchester Ave",352,240
60793334-580b-4538-b947-7312e95039bf,Queens,"Astoria Blvd S S/R @ 33 St",352,240
dd374f35-08c9-482d-ae36-ce8e7c0cfb54,Brooklyn,"Atlantic Ave @ BQE",352,240
a356e2c6-7d95-4d93-85c1-da3d05485d8c,Manhattan,"MADISON @ 34 ST",352,240
7e13d5e6-bd1a-47af-ba28-39c50e2736c2,Staten Island,"Hylan Blvd @ Nelson Ave",352,240
88895623-f6fa-4509-a927-8eae076725da,Brooklyn,"Ft. Hamilton Pkwy @ McDonald Ave",352,240
0537e9a6-3e6f-480c-9c6e-bb3ad15356ae,Staten Island,"Richmond Ave @ North Access Rd",352,240
1ccb8d7c-43d4-450e-b40c-79527766db75,Manhattan,"Audobon Ave @ W 181 ST",352,240
05468f62-4092-4ff5-9bb6-0f70e56ff544,Manhattan,"2 Ave @ 49 St",352,240
cd949f21-54b2-4d11-8aae-4ffba8654271,Manhattan,"5 Ave @ E 60 St",352,240
6504ada3-3a93-4811-b2cd-31c377066f66,Queens,"C5-LIE-17-EB_at_GCP-Ex22A_GCP",720,480
cf6d1124-f012-4678-9277-2dca8d18232b,Brooklyn,"Gowanus Expy @ Gatling Pl @ 92 St - 4.34",352,240
cde75072-a814-46b4-8785-765b314c43e8,Staten Island,"Korean War Veterans Pkwy @ Arden Ave",352,240
e610bc71-9bfb-4a92-928d-ad33cd1b9afd,Manhattan,"Harlem River Dr @ Dyckman St /10 Av",352,240
8933100a-8229-42fe-b4b2-265db410d7ae,Manhattan,"5 Ave @ 46 St",352,240
cdf63ef6-b7e7-47cd-a85c-3c50e0cdf36c,Queens,"Woodhaven Blvd @ 97 Ave",320,240
cd229284-a743-4ac4-9430-366f11e68d6c,Manhattan,"Irving Pl @ 14 St",352,240
0f3b6031-fe36-43df-b2c7-6120e0580309,Manhattan,"Brooklyn Bridge - Ped Walk Way",352,240
606916f2-cd00-4893-9d2b-4c9f9d6d974f,Manhattan,"AVE C @ 18 St",352,240
cbdd2872-4e00-4699-9679-871bc2c30834,Brooklyn,"Hamilton Ave @ Hicks St",352,240
62b3062d-542f-40f1-86ec-206710e789b6,Manhattan,"3 Ave @ 57 St",352,240
63bf5db0-582d-4482-ad51-52338c7f9906,Manhattan,"3 Ave @ 14 St",<nil>,<nil>
62380b5a-8960-4c2b-9125-d7f088605a7f,Bronx,"Grand Concourse @ E 149 St",352,240
5531396b-856d-429b-8bde-a845ef87aead,Manhattan,"Henry Hudson @ 158 St",352,240
64862ed3-03e3-4452-9e59-189dbeec4a4f,Brooklyn,"BB-22 BQE @ Old Fulton St",352,240
83d034f2-584b-4dab-9e3d-d70a59995dc5,Bronx,"Grand Concourse @ Moshulu Pkwy ",352,240
d019c28c-80f5-490b-8a35-198477ac3fb0,Queens,"Woodhaven Blvd @ Dry Harbor Rd",352,240
abb47d30-e011-47bc-ac00-622924bc5acd,Brooklyn,"Belt Pkwy @ Cropsey Ave",352,240
03a8a2da-3ac2-45aa-a5ba-4ff7d1ecbd22,Manhattan,"5 Ave @ 47 St",352,240
df5bc905-6296-4f6e-ae6e-20a39b56da43,Brooklyn,"BB-51 North West Brooklyn Tower",352,240
dfc5bbff-683c-483d-bed5-8ff2b7c4781b,Manhattan,"Harlem River Dr @ 150 St",352,240
9d7c4525-fba3-4ffe-ae79-f814f7dccf4e,Queens,"Roosevelt Ave @ Broadway &  74 st",352,240
074b4e06-5090-47a5-b672-8b15780c9255,Manhattan,"2 Ave @ 79 St",352,240
9e3e26ae-d49f-4f64-ba99-113b779c25a2,Manhattan,"Park Ave @ 53 St",352,240
2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,Brooklyn,"7 Ave @ Union St",352,240
66810a94-7065-4f6e-b306-3d3088930d89,Manhattan,"11 Ave/Rt 9A @ 14 St",352,240
680f6950-8ae6-4746-b8ce-4bc28f10f79d,Brooklyn,"C2-GE-02-WB_at_Ft_Hmiltn_Pkwy-Ex19",640,352
9e3164a8-1c63-4790-bc24-f9d752f3ae41,Brooklyn,"Belt Pkwy @ Flatbush Ave",352,240
ce81bdbd-967b-4ad0-ab40-c4628bb59560,Manhattan,"Park Ave @ 106 St",352,240
ddd3f06a-7e0e-4e00-b76a-52a511e9009d,Queens,"C5-VWE-20_NB_at_Main_Street-Ex8",1920,1080
b995be5a-a469-4cf6-b2ee-197e8e9eecd9,Queens,"Cross Bay Blvd @ 20 Rd",352,240
b9c20141-52ca-43a1-a7df-c2577ca384b6,Queens,"Queens Plaza North @ East 21 st",352,240
d016d3ce-4399-4487-a1a8-2c16620a251d,Brooklyn,"Rockaway Pkwy @ Seaview Ave",352,240
cd52aa01-1d36-4d0a-bf03-79cb78ffadae,Brooklyn,"Sands St @ Jay St - quad - 149.27",352,240
d67e45e9-034f-4bd9-9bc3-12d07a12af48,Manhattan,"3 Ave @ 114 St",352,240
bdf81be6-bce0-4dfc-91d4-946647f2553e,Queens,"Woodhaven Blvd @ Liberty Ave",352,240
d1e071f1-57c6-4e6a-b813-0c50b90f7b1a,Queens,"Jackson Ave @ 42 Rd",352,240
b47d139f-69ae-427e-86b4-f970f9e990e1,Queens,"Flushing Ave @ Grand Ave & 64 St",352,240
e51a2974-8ca2-4fe2-a90a-842685cbbcc9,Bronx,"C1-CBX-18-Med_at_Pennyfield_Av-TNB",720,480
e5cd3feb-ca2f-4108-b6ae-678b5ec32dab,Bronx,"Webster Ave @ E 165",352,240
e08c24be-e2fe-4d83-bc08-bf88cdebdd63,Bronx,"Webster Ave @ E 180 St",352,240
8431fefb-2068-4c83-920a-a6db628e7ce6,Bronx,"C1-BRP-01-SB_at_E.174th_St-Ex3",1920,1080
e892a3e8-e4b5-4a70-ac2f-a1ad82af36a6,Brooklyn,"C2-GE-08_E_EB_at_54th_St",720,480
d05b98ae-f2a7-4c26-8238-754081877484,Queens,"Northern Blvd @ Utopia Pkwy",352,240
d138b651-e2ed-4065-a0f9-ef56a65f61d4,Manhattan,"West Broadway @ West Houston St",352,240
d7496b4f-f3b5-4a49-89d3-4212e0606205,Brooklyn,"Gowanus Expy @ FT. Hamilton Pkwy",352,240
e278de5c-4cfa-46e7-aa85-59512db61f0d,Manhattan,"FDR Dr @ 23 St",352,240
6d4bed01-9b6f-45c1-ae3a-159ca91125ba,Queens,"QBB Uramp @ 23 St",352,240
d78ebdc6-2211-479e-bda6-59d79db20258,Manhattan,"8 Ave @ 57 St",352,240
d45fb588-de4c-4139-9e27-5b2d4c371b3d,Manhattan,"York Ave @ 72 St",352,240
1546f761-039c-4b5c-af5e-75c83c9f603f,Manhattan,"Lexington Ave @ 42 St",352,240
374c2047-3868-47e0-9767-a1a701d3fc67,Brooklyn,"Bay Parkway @ Benson Ave",352,240
1f81dbf0-4360-49fd-b768-b1a09d730eb1,Brooklyn,"Gowanus Expy @ 7 Ave & 67 St",352,240
b2924000-6eb1-4449-b201-01c0653b6c68,Bronx,"Pelham Pkwy W/B @ Boston Rd",352,240
68fc6239-198c-4d14-a408-0128d6bf0ace,Brooklyn,"BQE @ Sands St (eastbound) - video detection",320,240
d324cf02-ff01-4b1d-a480-39143ced22cc,Brooklyn,"Sands St @ Adams St",352,240
d1d8cd99-7609-409a-a739-f5913dabf4e6,Manhattan,"Lexington Ave @ 49 St",352,240
2bc8aef2-fc97-47e0-84cd-1efc8ee21bfe,Manhattan,"10 Ave @ W 34 St",352,240
d2940392-4ee6-433a-ae24-f4f4f15f2566,Manhattan,"MHB-16A Manh East of Colonnade Entr",352,240
f2b94b32-fc41-42b6-935d-8330374ca05a,Manhattan,"1 Ave @ 110 St",352,240
d7ee32d6-895f-4e37-bdd9-f97b06b24f3d,Brooklyn,"Tillary St @ Jay St",352,240
ad00e0d3-02f2-4578-b0f1-b9d176d117d1,Staten Island,"Richmond Ave @ Signs Rd - quad - ptz - 0.138",352,240
d7d6c994-492d-4f3a-895e-745596825fb4,Bronx,"SEDGWICK AVE @ CEDAR AVE",352,240
ef24beea-023c-4377-86c9-f9c8836c961b,Staten Island,"C3-SIE-04A-WB_at_Richmond Ave",1920,1080
695c4b6d-78d1-4478-81e2-55c8e1acea68,Staten Island,"C3-SIE-13_EB_at_Mosel_Avenue",720,480
db028e65-b4b4-4f83-a427-6be6cb3f2ace,Manhattan,"Riverside DR. @ Pedestrian Crossing NOF 181 St",352,240
d9cd00ff-9b8e-492f-8b02-db27b6cf847c,Manhattan,"BB - Ramp from Pearl St - 156.104",352,240
5aa32e02-77f7-436b-9887-fbb7a84a3489,Queens,"Cross Island Expy @ 14 Ave",800,450
efa9a3d5-e5fa-440e-8f6e-68436b8c397b,Manhattan,"Malcom X Blvd @ 145 St",352,240
5c29ba71-1757-45db-8318-e1a2bad57e75,Queens,"Queens Blvd @ Hillside Ave",352,240
34616ac5-0cc5-4b86-ac7a-82c77238a536,Manhattan,"West st and Chambers",352,240
d88837a0-5f2d-4800-b4c8-57970aa929cd,Queens,"Rockaway Blvd @ Lefferts Blvd",352,240
9c0718c5-0ae9-4170-bea0-9b5d7d61e0c4,Brooklyn,"WBB-26 SIR @ Kent Ave",352,240
d872e1a0-8c5f-47da-9469-bf40a3673ade,Queens,"BQE @ Queens Blvd",352,240
5361a6ea-95fe-44e1-99f8-dc7d6964a427,Brooklyn,"Flatbush Ave @ Concord St",352,240
69c109a1-a8dd-4164-bbc1-88497dc67c1e,Manhattan,"MHB-20 Mahn S URW @ Anch",352,240
47070afa-8638-4dfe-8df0-bdfa391f57b7,Brooklyn,"C2-BQE-08-EB_at_Atlantic_Ave-Ex27",<nil>,<nil>
f9e26c16-1cd9-495d-a988-bd80666c28bb,Manhattan,"WBB - NOR - 3 @  Kent Ave North",352,240
dfed3e07-de07-4243-8a41-509a1800cd1e,Brooklyn,"Hamilton Ave @ 9 St",352,240
d125f801-5576-4e42-874c-a643a86019c0,Staten Island,"Bay St @ Richmond Terr.",352,240
6fc602cf-72c5-40cc-9a42-9a844de7bc1a,Manhattan,"Grand St @ Essex St",352,240
f419b38e-2b68-4659-a525-d0a31add8528,Brooklyn,"4 Ave @ Prospect Ave- 66.138",352,240
f3ded76a-f110-4d7a-8eb4-230265affe83,Brooklyn,"4 Ave @ Shore Rd",352,240
74707723-013b-4bf1-9a8b-c209dbf71984,Brooklyn,"Bushwick Ave @ Gates Ave",352,240
db8c2d21-00cd-4508-945d-38fcd92367d2,Brooklyn,"3 Ave @ Prospect Ave",352,240
ddc62c2f-dab2-48e0-918e-742e62e78ec1,Brooklyn,"Fort Hamilton Pkwy @ 60 St",352,240
7a830ac8-1cce-4a85-b3de-44d74900b9bc,Brooklyn,"7 Ave NB @ Bay Ridge Pkwy",352,240
cb0647f4-b9fd-4065-a297-ebfcd4f8d270,Queens,"Queens Plz S @ 27 St",352,240
6bf2a18c-275b-4ec5-9242-00fee9d1a467,Staten Island,"West Shore Expy @ Victory Blvd",352,240
efc538d1-4711-4f6e-b81c-e555fc37d127,Staten Island,"C3-WSE-06-NB_at_Muldoon_Ave-Ex5",720,480
6bfee8ce-9d91-4ffb-9586-9b3a0675578d,Queens,"Northern Blvd @ Steinway",352,240
6c1d7768-9e5f-4541-99c4-77dc8fac932b,Staten Island,"C3-SIE-03-WB_at_South_Ave-Ex5",1920,1080
c562d33e-ee4d-4233-b2d2-cc301f64ed4a,Queens,"Queens Plaza South @ 11 St (ramp to UL)",352,240
e016c2e4-a602-4c4d-ab9e-fadfa7f4e703,Brooklyn,"Atlantic Ave @ Highland Pl (Berriman St)",352,240
e0ac368d-414a-4606-bea5-236e94a2d5b5,Manhattan,"Brooklyn Bridge @ Centre Street",352,240
6fa8acf2-f5bf-4200-afde-1240868ca3e3,Manhattan,"Houston St @ Lafeyette St",352,240
a2a2f56a-7e69-4423-a014-e9503c8f97a4,Queens,"Rockaway Blvd @ Farmers Blvd",352,240
74ca7d62-c8e5-4986-82fa-cd8d8db835b9,Manhattan,"BB- 42 South Rdwy @ Bridge Midspan",352,240
749f7d56-21e8-4716-8efc-624723f5b9a8,Bronx,"C1-CBE-01_N_NB_at_Amsterdam_Ave-Ex-HRD",720,480
76faba94-f9e5-42d7-981e-0cbbbfd4bc21,Manhattan,"Broadway @ 46 Street",352,240
8ff9080c-6ba7-483b-be58-3a77c73546d8,Queens,"Jackie Robinson Pkwy @ Metropolitan Ave",352,240
e184e99b-6bbd-4dd7-a36b-ad17ca50ad36,Brooklyn,"Sands St @ Jay St - quad - ptz - 149.26",352,240
77ea2042-4c1b-4a2c-b861-88dfa9f579f8,Queens,"C5-LIE-11-EB_at_60th_St-Ex18",1920,1080
6d7298dd-f56a-4d33-b1d4-b2c1ec659dda,Manhattan,"C4-WST-02-NB_at_Vestry_St",720,480
7ae83f13-3d0e-4fd3-bc88-6fc41bde04c3,Queens,"Cross Island Pkwy @ Union Tpke",352,240
7ae8f58a-84e9-4c9f-9e90-daa2dc548f20,Manhattan,"Pearl Street @ St. James Pl",352,240
78a5c61d-9dce-4b52-b0da-bf7d22c1f501,Manhattan,"8 Ave @ Columbus Cr South",352,240
7bf1dd27-0a96-4381-bb7e-03123c4b7739,Queens,"Cross Island Pkwy @ Throgsneck",352,240
786650de-d254-47dc-aa8a-de9a4c231a2a,Manhattan,"2 Ave @ 23 St",352,240
e4542be1-fe19-4efa-a25e-0d0c1065c8a2,Manhattan,"58 St @ QBB UL Approach",352,240
82b5a027-8b2d-43ce-ba8e-329382bd61bf,Manhattan,"Galvin Ave @ W 40 St",352,240
e3747738-4474-4c7b-ab2e-95c69945d302,Brooklyn,"Belt Pkwy @ Avenue X",352,240
e348f285-d668-44a0-9d45-b3006f4ced6b,Staten Island,"Victory Blvd @ Jersey St",352,240
85312947-96ae-4fce-a1f6-c6167e2f3004,Queens,"Jamaica Ave @ 165 St",352,240
8820f260-11c9-49dd-8839-0ff47707b6f2,Brooklyn,"Atlantic Ave @ Hicks Ave - quad - 165.203",352,240
f801cf2f-cd02-4077-aa53-99ee8a00e1ab,Brooklyn,"3 Ave @ Atlantic Ave",352,240
76c47885-cc54-4e0d-989c-01cf1256dd1a,Queens,"Jackson Ave @ 11 ST",352,240
fcfbaa3d-13e5-4687-9688-ae1eab37c723,Manhattan,"7 Ave @ 23St",352,240
7a7016c5-a086-40fd-9298-90f17f8b6cea,Manhattan,"5 Ave @ 49 St",352,240
fcaf0a31-e2ec-4abe-815d-2623d5e7b87b,Manhattan,"WBB SIR - 1 @ Manhattan Anchorage",352,240
adc07b1d-e5e1-45da-bfb7-db8a0519f231,Queens,"Flushing Ave @ 54 St",352,240
db84e6bd-1436-4213-bbfb-f6e0ceab38c7,Manhattan,"West Houston @ Varick St",352,240
7980448b-0d57-49ad-8b87-50174e5d3065,Staten Island,"Richmond Ave @ Arthur Kill Rd - quad - ptz - 141.131",352,240
7e2400e3-cad2-407a-927b-d575a35048e3,Manhattan,"Central Park West @ 66 St",352,240
79f45918-c13e-4357-9ccb-9e3e7ea5b6af,Manhattan,"1 Ave @ 57 st",352,240
7c996b88-8ee6-4b0d-99c8-5764cf68f3bc,Bronx,"C1-MDE-03-SB_at_E.138th_St-Ex3",1920,1080
80976618-bbf8-4e7a-8a9d-095f3594244c,Staten Island,"Hylan Blvd @ Bay St",352,240
7bac53fa-8296-40f8-9297-e7e67597a92c,Queens,"C5-BQE-45-EB_at_GCP-Astoria_Blvd",720,480
62ecb539-5e6c-40ff-a771-ea77153cc4ed,Manhattan,"Rockefeller Plz @ 48 St (between 5 Ave and 6 Ave)",352,240
85d33af1-a82c-499c-b303-a16c8c891fe6,Brooklyn,"Stillwell Ave @ Neptune Ave",352,240
80b83728-4712-4ab6-aa2f-ae384eb1b91c,Staten Island,"Father Capodanno Blvd @ Seaview Ave",352,240
856ef0b2-123d-4211-9619-1334fb7ac219,Brooklyn,"Ocean Pkwy @ Surf Av @ Sea Breeze Ave",352,240
fdb5054c-08b7-4a84-91cb-b61aa890d8b0,Brooklyn,"BQE @ Vander Voort Ave",352,240
8a60eb4e-4069-4c0f-9bca-b8cc52915ffb,Queens,"Jackson Ave @ 21 St",352,240
8c13c3b4-b227-4278-9beb-e58314c042d5,Queens,"Flushing Ave @ 61 St",352,240
fd82a010-c29e-4bcb-8d70-dd2204879a97,Manhattan,"Water St @ Whitehall",352,240
7f865d20-e4f4-4f7c-88db-c0edf88a9501,Manhattan,"Broadway @ 145 St",352,240
907af141-b289-47d3-9f41-edc7667cff7e,Staten Island,"Hylan Blvd @ Guyon Ave",352,240
9a44eb83-317e-4d83-8f0d-e753316c537e,Queens,"QBB LL CM @ E Channel",320,240
93dea5a7-a63f-4415-ae12-f32b62540f11,Manhattan,"Kenmare St @ Cleveland pl",352,240
936fce3c-14c3-42c2-8e0d-7bce5a81ecc6,Staten Island,"Hylan Blvd @ Seguine Ave",352,240
e49e8537-9891-44ba-ac1f-41db307934cf,Brooklyn,"Flatbush Ave @ Utica Ave",352,240
f4c47f52-9c8d-494a-92da-4dcc09a19fab,Brooklyn,"Eastern Pkwy @ Bedford Ave",352,240
dcef88ca-8811-4b82-8fa9-50225dd03bc4,Manhattan,"Br Br-19 N Rdwy @ FDR Dr",352,240
dbbf45f6-7d87-46fa-825f-454a7e2bbcad,Manhattan,"Broadway @ 46 St- Quad East",352,240
9cf2184a-e075-47c2-9d02-8e6edcdf28b8,Bronx,"Major Deegan @ Triboro Bridge",352,240
821d0c4e-f43f-4968-ad2d-566e40e53df6,Brooklyn,"Atlantic Ave @ Henry St",352,240
96f64a79-929b-4f8e-b160-306313054dec,Brooklyn,"BB-51A Brooklyn Tower - South Rdwy",352,240
97e0da4b-551e-4ef4-a12a-7cbcc0b8560a,Queens,"Qns Blvd @ 65 PL",352,240
82b0f566-cab5-4366-bc3a-67f82cc4fec7,Bronx,"Bruckner Blvd @ Lincoln Ave",352,240
822f0cb4-827d-41cd-8f35-2b328a8c1d24,Queens,"Northern Blvd @ 108 St",352,240
e4800abb-4eac-414e-b47e-5dd773bf0b90,Staten Island,"Richmond Ave @ Forest Hills Rd",352,240
9bf91436-9ea5-4451-aa9d-a309f8e26a0f,Queens,"Roosevelt Ave @ 50 St",352,240
82ccb93a-fe0d-4e92-8419-64336edf761e,Brooklyn,"C2-BQE-10-WB_at_State_St_UP-Ex27",640,352
