ts,epoch,cam_id,name,cls,box_w,box_h,area_px,aspect,color,frames,heading,px_per_frame,moving
2026-07-04T16:51,1783183830.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,54,47,2538,1.149,black,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,128,113,14464,1.133,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,134,120,16080,1.117,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,201,213,42813,0.944,silver,2,111.9,77.62,False
2026-07-04T16:51,1783183814.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,99,88,8712,1.125,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,296,207,61272,1.43,green,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,115,157,18055,0.732,silver,2,351.2,29.35,False
2026-07-04T16:51,1783183816.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,446,376,167696,1.186,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,400,286,114400,1.399,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,75,78,5850,0.962,white,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,181,143,25883,1.266,silver,2,3.7,31.06,False
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,236,154,36344,1.532,green,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,276,244,67344,1.131,green,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,94,80,7520,1.175,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,truck,274,240,65760,1.142,green,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,209,210,43890,0.995,green,3,92.2,26.02,False
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,138,98,13524,1.408,white,2,282.5,13.83,False
2026-07-04T16:51,1783183820.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,73,62,4526,1.177,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183820.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,74,61,4514,1.213,green,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,252,195,49140,1.292,silver,2,318.2,121.45,True
2026-07-04T16:51,1783183818.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,74,66,4884,1.121,silver,2,16.3,33.86,True
2026-07-04T16:51,1783183822.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,468,491,229788,0.953,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183824.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,254,213,54102,1.192,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183824.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,222,213,47286,1.042,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183826.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,791,620,490420,1.276,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183826.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,108,81,8748,1.333,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183826.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,146,136,19856,1.074,white,1,0.0,0.0,False
2026-07-04T16:51,1783183828.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,276,175,48300,1.577,white,1,0.0,0.0,False
2026-07-04T16:51,1783183828.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,183,145,26535,1.262,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183828.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,91,80,7280,1.137,silver,2,232.8,36.4,True
2026-07-04T16:51,1783183830.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,408,337,137496,1.211,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183832.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,528,477,251856,1.107,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183832.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,truck,527,474,249798,1.112,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,43,41,1763,1.049,black,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,truck,19,19,361,1.0,black,1,0.0,0.0,False
2026-07-04T16:51,1783183830.9,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,truck,60,77,4620,0.779,black,1,0.0,0.0,False
2026-07-04T16:51,1783183832.9,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,21,23,483,0.913,black,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,28,27,756,1.037,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,truck,49,59,2891,0.831,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,83,40,3320,2.075,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,62,33,2046,1.879,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,truck,90,59,5310,1.525,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,106,70,7420,1.514,black,11,90.0,0.05,False
2026-07-04T16:51,1783183832.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,74,34,2516,2.176,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,102,131,13362,0.779,black,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,30,32,960,0.938,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,95,172,16340,0.552,black,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,36,41,1476,0.878,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,25,25,625,1.0,white,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,48,64,3072,0.75,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,25,25,625,1.0,green,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,18,14,252,1.286,silver,3,327.5,3.26,False
2026-07-04T16:51,1783183824.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,108,87,9396,1.241,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,111,92,10212,1.207,silver,8,137.8,8.29,True
2026-07-04T16:51,1783183820.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,82,98,8036,0.837,green,5,0.0,0.25,False
2026-07-04T16:51,1783183832.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,300,80,24000,3.75,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,22,17,374,1.294,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,33,29,957,1.138,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,14,12,168,1.167,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,37,35,1295,1.057,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,18,19,342,0.947,green,2,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,26,27,702,0.963,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,24,23,552,1.043,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,56,41,2296,1.366,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,19,19,361,1.0,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,27,31,837,0.871,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,40,43,1720,0.93,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,16,15,240,1.067,silver,3,81.9,1.77,False
2026-07-04T16:51,1783183816.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,17,15,255,1.133,silver,3,301.0,2.92,False
2026-07-04T16:51,1783183818.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,23,23,529,1.0,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183818.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,38,35,1330,1.086,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183818.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,17,14,238,1.214,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183818.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,22,26,572,0.846,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183818.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,41,48,1968,0.854,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183818.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,17,19,323,0.895,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183812.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,29,29,841,1.0,silver,6,147.3,1.66,False
2026-07-04T16:51,1783183822.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,36,40,1440,0.9,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183826.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,19,16,304,1.188,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183826.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,27,24,648,1.125,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183828.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,23,20,460,1.15,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183828.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,16,18,288,0.889,silver,2,0.0,0.0,False
2026-07-04T16:51,1783183828.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,16,13,208,1.231,silver,3,296.6,0.56,False
2026-07-04T16:51,1783183832.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,20,14,280,1.429,white,1,0.0,0.0,False
2026-07-04T16:51,1783183832.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,19,15,285,1.267,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,25,16,400,1.562,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,20,16,320,1.25,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,45,30,1350,1.5,silver,2,9.5,3.04,False
2026-07-04T16:51,1783183818.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,17,14,238,1.214,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183820.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,51,43,2193,1.186,green,1,0.0,0.0,False
2026-07-04T16:51,1783183822.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,43,30,1290,1.433,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,truck,50,50,2500,1.0,silver,5,315.0,0.18,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,48,48,2304,1.0,white,11,291.8,0.27,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,51,49,2499,1.041,silver,11,243.4,0.11,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,68,52,3536,1.308,blue,11,45.0,0.07,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,28,24,672,1.167,silver,10,266.6,0.95,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,22,19,418,1.158,silver,10,180.0,0.17,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,truck,93,64,5952,1.453,white,9,206.6,0.14,False
2026-07-04T16:51,1783183812.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,38,37,1406,1.027,silver,11,0.0,0.1,False
2026-07-04T16:51,1783183820.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,21,19,399,1.105,silver,7,14.0,0.34,False
2026-07-04T16:51,1783183828.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,25,16,400,1.562,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183828.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,41,30,1230,1.367,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183832.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,51,49,2499,1.041,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,106,135,14310,0.785,green,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,39,41,1599,0.951,black,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,57,38,2166,1.5,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,26,49,1274,0.531,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,57,41,2337,1.39,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,45,30,1350,1.5,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,25,16,400,1.562,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,25,21,525,1.19,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,47,47,2209,1.0,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,98,81,7938,1.21,green,4,341.6,0.53,False
2026-07-04T16:51,1783183816.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,79,50,3950,1.58,silver,2,312.6,33.26,True
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,70,106,7420,0.66,silver,5,270.0,0.25,False
2026-07-04T16:51,1783183822.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,23,17,391,1.353,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183822.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,45,39,1755,1.154,green,1,0.0,0.0,False
2026-07-04T16:51,1783183824.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,22,21,462,1.048,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183826.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,58,30,1740,1.933,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,62,49,3038,1.265,black,11,270.0,0.1,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,146,99,14454,1.475,green,11,68.0,4.53,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,71,106,7526,0.67,silver,10,0.0,0.0,False
2026-07-04T16:51,1783183812.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,34,28,952,1.214,green,11,180.0,0.15,False
2026-07-04T16:51,1783183814.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,96,59,5664,1.627,silver,10,149.0,1.3,False
2026-07-04T16:51,1783183814.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,67,97,6499,0.691,silver,8,180.0,0.14,False
2026-07-04T16:51,1783183814.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,96,81,7776,1.185,green,7,0.0,0.0,False
2026-07-04T16:51,1783183816.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,47,24,1128,1.958,green,8,45.0,0.1,False
2026-07-04T16:51,1783183824.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,97,81,7857,1.198,green,4,153.4,0.37,False
2026-07-04T16:51,1783183826.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,71,107,7597,0.664,silver,4,108.4,0.53,False
2026-07-04T16:51,1783183828.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,81,45,3645,1.8,green,3,135.0,0.71,False
2026-07-04T16:51,1783183830.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,23,18,414,1.278,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183830.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,46,40,1840,1.15,green,1,0.0,0.0,False
2026-07-04T16:51,1783183832.9,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,81,60,4860,1.35,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,55,56,3080,0.982,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,49,39,1911,1.256,black,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,32,23,736,1.391,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,65,59,3835,1.102,black,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,143,20,2860,7.15,white,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,43,39,1677,1.103,green,1,0.0,0.0,False
2026-07-04T16:51,1783183812.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,125,14,1750,8.929,white,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,70,68,4760,1.029,green,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,92,80,7360,1.15,black,1,0.0,0.0,False
2026-07-04T16:51,1783183816.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,45,38,1710,1.184,black,1,0.0,0.0,False
2026-07-04T16:51,1783183814.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,84,107,8988,0.785,silver,2,97.9,43.42,True
2026-07-04T16:51,1783183818.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,92,80,7360,1.15,silver,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,26,27,702,0.963,green,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,35,26,910,1.346,black,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,27,24,648,1.125,black,1,0.0,0.0,False
2026-07-04T16:51,1783183818.9,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,45,46,2070,0.978,green,2,180.0,4.0,False
